snapped_at,price,market_cap,total_volume
2020-02-28 00:00:00 UTC,0.21462559277060606,597330609.0910767,16029632.449337406
2020-02-29 00:00:00 UTC,0.21684678421084266,605347767.4296607,9277002.750973573
2020-03-01 00:00:00 UTC,0.2138117846739734,597237251.1315854,6121385.6248537395
2020-03-02 00:00:00 UTC,0.21160929275047485,587496675.3352937,5925520.366071398
2020-03-03 00:00:00 UTC,0.22428743130896223,622214539.597801,6433767.040820791
2020-03-04 00:00:00 UTC,0.22377402418060036,623488933.3195169,7527045.309065061
2020-03-05 00:00:00 UTC,0.22253065507555936,618720234.8008986,5875476.073925751
2020-03-06 00:00:00 UTC,0.22903828980720187,636530071.7867396,10205632.365905717
2020-03-07 00:00:00 UTC,0.23270028279697638,647212786.7208743,7572631.909663822
2020-03-08 00:00:00 UTC,0.22435660399595592,622519225.7721219,8499104.648483055
2020-03-09 00:00:00 UTC,0.19161494616744792,531193957.6475838,11995219.36474133
2020-03-10 00:00:00 UTC,0.1910296671271255,530992072.1127808,14447316.798680102
2020-03-11 00:00:00 UTC,0.19763463499911083,553196675.7610822,13639074.052461814
2020-03-12 00:00:00 UTC,0.19527694503790835,542077557.6471192,13064338.941687457
2020-03-13 00:00:00 UTC,0.11140009590221976,307933254.0435217,20778001.72079357
2020-03-14 00:00:00 UTC,0.13055699629880246,358563869.1503106,26378173.17356337
2020-03-15 00:00:00 UTC,0.12375050892689154,342271658.40585876,11624159.044831388
2020-03-16 00:00:00 UTC,0.12197724761366747,342685449.3529809,8621689.570044452
2020-03-17 00:00:00 UTC,0.1097690845098939,306116244.29759866,16491763.531121265
2020-03-18 00:00:00 UTC,0.12171966977223911,342600399.695371,14559719.505362738
2020-03-19 00:00:00 UTC,0.12610300575984307,349529884.43180823,13445996.936862092
2020-03-20 00:00:00 UTC,0.15012933444225673,417196487.29472667,18183682.858686347
2020-03-21 00:00:00 UTC,0.14148178971983358,393006222.30578035,18817562.234847203
2020-03-22 00:00:00 UTC,0.1381570135434635,384461145.5076102,14154473.265199944
2020-03-23 00:00:00 UTC,0.1264308372711074,352063949.78070545,11312145.205621982
2020-03-24 00:00:00 UTC,0.14375810803824665,397665859.90056366,14241430.847326044
2020-03-25 00:00:00 UTC,0.14475678367063413,401425981.3721849,12985830.78514946
2020-03-26 00:00:00 UTC,0.14136830176710213,393084197.3415635,4251688.127964273
2020-03-27 00:00:00 UTC,0.14568786314319848,404966634.9126376,3705002.216877754
2020-03-28 00:00:00 UTC,0.13665259439360342,381564529.2368752,8757832.958746176
2020-03-29 00:00:00 UTC,0.13963084955298996,387958589.7674178,9719516.288946789
2020-03-30 00:00:00 UTC,0.13190180134089255,367081582.61310834,8330504.710981101
2020-03-31 00:00:00 UTC,0.14175999633023775,394704048.29357463,10023063.903107388
2020-04-01 00:00:00 UTC,0.14379773583070507,400866281.4412365,9034570.16791477
2020-04-02 00:00:00 UTC,0.14713851755434917,406594017.58184135,9256894.668235758
2020-04-03 00:00:00 UTC,0.14776567650754002,410507768.8674112,10729877.789459918
2020-04-04 00:00:00 UTC,0.14892554345295306,413414726.68440026,10765351.622385727
2020-04-05 00:00:00 UTC,0.14961358956277332,416287065.738746,8148933.116292502
2020-04-06 00:00:00 UTC,0.1488347266537055,413690629.93734217,7804683.241761841
2020-04-07 00:00:00 UTC,0.16587153523132372,461044955.30923826,14490299.923580017
2020-04-08 00:00:00 UTC,0.16402300533605477,455906910.4857941,12916715.542052468
2020-04-09 00:00:00 UTC,0.17316771585910817,481267352.0725763,10935868.405530056
2020-04-10 00:00:00 UTC,0.17354087781832725,482003866.3825076,9756006.924356425
2020-04-11 00:00:00 UTC,0.16110093794312677,447804645.8246953,11175739.502562555
2020-04-12 00:00:00 UTC,0.16101619144922272,447553454.5084703,8477105.821456166
2020-04-13 00:00:00 UTC,0.161731866974657,452291409.05923337,8549738.59315495
2020-04-14 00:00:00 UTC,0.1603121268969566,445535203.37100905,9413538.76308589
2020-04-15 00:00:00 UTC,0.15915441961598314,444429857.6089837,8626650.22653159
2020-04-16 00:00:00 UTC,0.14844502144170338,412661044.451363,9403415.14723099
2020-04-17 00:00:00 UTC,0.15808569587037566,440791846.7822128,11472172.236735843
2020-04-18 00:00:00 UTC,0.1567058912666706,435306597.03047055,8882247.324906787
2020-04-19 00:00:00 UTC,0.16333842913846575,453933820.5407304,11505757.337579532
2020-04-20 00:00:00 UTC,0.15695201225267197,435827226.1215105,12562919.613089822
2020-04-21 00:00:00 UTC,0.15434503969035857,426315278.928383,26955428.1622315
2020-04-22 00:00:00 UTC,0.15187760955815485,421790900.43448645,16386902.0113025
2020-04-23 00:00:00 UTC,0.15633978496877834,434551166.8018526,10978160.796430357
2020-04-24 00:00:00 UTC,0.1574779465978429,437151656.4698035,12769209.816122636
2020-04-25 00:00:00 UTC,0.16755820056914564,465561995.1199907,14631872.175529731
2020-04-26 00:00:00 UTC,0.16958172789583784,471914970.7854071,12895610.939240927
2020-04-27 00:00:00 UTC,0.176297059354476,489593774.03764915,12481442.015165081
2020-04-28 00:00:00 UTC,0.1740391541452393,483797313.2294446,11404533.551175604
2020-04-29 00:00:00 UTC,0.17413318154613397,483321459.25881946,11061292.447585933
2020-04-30 00:00:00 UTC,0.18556818034326944,515270272.3393022,17084260.333310697
2020-05-01 00:00:00 UTC,0.1762473497411482,492853338.75159913,15591571.045192258
2020-05-02 00:00:00 UTC,0.18180209925362473,506636366.6589067,11277724.607161922
2020-05-03 00:00:00 UTC,0.19114448995905958,531874925.62713367,10448300.127039853
